analyzer_version, artist_7digitalid, artist_familiarity, artist_hotttnesss, artist_id, artist_latitude, artist_location, artist_longitude, artist_mbid, artist_name, artist_playmeid, genre, idx_artist_terms, idx_similar_artists, release, release_7digitalid, song_hotttnesss, song_id, title, track_7digitalid
, 174926, 0.39885871321158833, 0.3410613992194141, ARUT60Q1187B9B90E9, nan, , nan, ef2e5f5b-3564-45f2-8fb6-72bad452aeba, Orquesta Broadway, 152305, , 0, 0, Charanga After Hours, 251441, nan, SOVFVSB12A8C1384CC, El Termometro, 2710657
, 52613, 0.7225705735101466, 0.4998263135401019, AR4C6V01187FB3BAF4, 39.55792, Portugal, -7.84481, 386b19c6-a3d2-414a-bef2-c178572b1cbe, Moonspell, 132208, , 0, 0, The Butterfly Effect, 734257, nan, SOYGEQE12AF729A51E, Tired, 8132935
, 240383, 0.5508742244754086, 0.3943452753722506, ARSBB7P1187B989690, nan, , nan, ee1bfbfd-1c2c-46fc-b982-8622f1237c53, Steve Azar, -1, , 0, 0, Indianola, 510115, 0.21508031850922793, SOKSIRH12AB017FDCB, Indianola, 5640691
, 13447, 0.6869889546292448, 0.6066301517291853, ARX9YIP1187B98A656, nan, , nan, 5ecc3f72-20a6-47a0-8dc5-fb0b3dadeea0, RUN-DMC, 1373, , 0, 0, King Of Rock, 386879, nan, SOSDYXX12AB017AD6B, King Of Rock, 4296040
, 376409, 0.3259130647580504, 0.0, ARY8UIR1187B999BFB, nan, , nan, af1f2a64-94ba-48c1-adf7-832c9002665f, Azukx, -1, , 0, 0, Lift, 508264, 0.27074649435019904, SOVCWYN12AB0181888, Lift (Joi Blarneyformasian), 5617196
, 301063, 0.5433932314325375, 0.33857502645721227, ARTXS851187FB411C7, nan, Essex England, nan, 6bb0bcaa-f96f-4c1a-b51d-c766db2af8ae, Chris Farlowe, 100509, , 0, 0, Chris Farlowe Selected Hits, 468309, nan, SOKLWWG12AB018A824, Paperman_ Fly In The Sky - Original, 5208167
, 335742, 0.6063516523001649, 0.41781909051467636, ARK24KH1187B9B6B93, nan, , nan, a70b63fd-cae7-4a5f-b338-b18343f3ee2f, Vaselines, -1, , 0, 0, Enter The Vaselines, 454183, nan, SOSQYCZ12AF72A1A14, Teenage Superstars (Album), 5045619
, 4159, 0.6548608223430427, 0.4514660603634324, ARB336A1187B9A4583, 42.25147, Lincoln Park MI, -83.18186, 08b736bb-1c82-40b4-8b0b-49e2182a067a, MC5, 28736, , 0, 0, Purity Accuracy, 612251, nan, SOJUORK12A8C143BE5, Looking At You (Cody High School), 6806568
, 13915, 0.43072186593794265, 0.0, ARFK45R1187B989AA7, nan, , nan, 7ba22880-978f-4e4c-849a-3baf167fc9c0, Ghorwane, -1, , 0, 0, Majurugenta, 23251, 0.0, SOUSNTL12A6D4F7CE9, Matarlatanta, 242430
, 13801, 0.548585130198109, 0.3835242473277272, AR2J2WF1187FB46271, 54.48303, Egremont Cumbria England, -3.53444, 211256ad-1a39-4bb9-a216-24a2d985343e, Francis Dunnery, 42151, , 0, 0, Man, 19603, 0.25492154293602753, SOHQLJI12A6D4F76F7, The Ava Song, 205562
, 298353, 0.6163129906621232, 0.30878765630404553, ARKJ8Y91187B9B551E, nan, FRANCE, nan, ff66cbbc-a438-431e-ac54-eed694a0ebe9, Nichols, -1, , 0, 0, Ladies Night, 632887, nan, SOSAIYU12AB01859D8, Dirty tarraxa 2 (feat. Neuza), 7026125
, 13038, 0.585479539749522, 0.36438492446826576, ARW63KF1187B98AC48, 46.71067, FR, 1.71819, 8b74c6be-1f8d-4893-8526-1be4a3686f7a, Julien Clerc, 61961, , 0, 0, Inédits 68-97, 533274, nan, SODRLXB12AB017B14B, Comme Si Cétait Doux, 5893546
, 9766, 0.4268827623466008, 0.3333034182734665, ARBB58Y1187B9B621B, nan, , nan, 1c701b15-54f5-4de2-8e17-1a9e3b167a6b, Bill & Gloria Gaither, 61305, , 0, 0, Homecoming Hymns, 143822, 0.2920974044616832, SOBPYWO12A8C133A1A, Holy Ground (Homecoming Hymns Version), 1500665
, 425778, 0.4938603103901747, 0.3516797712222428, ARTFDBX1269FB34CA4, nan, , nan, , Catia Werneck, -1, , 0, 0, Primavera, 791485, nan, SOIXMRD12AC468E1EB, Himalaya Dreams, 8755708
, 6218, 0.5861544178630229, 0.3412599123452491, AR4IYQR1187B98F8F3, 41.88, Oak Park IL, -87.77891, 9d2bb0d3-c327-46bb-b14d-e59f7327c399, Off Broadway, 41569, , 0, 0, On, 9038, 0.2693410564020576, SOAKCVK12A67020429, Bully Bully (LP Version), 91896
, 3310, 0.7364407406757172, 0.526846925183824, ART3KT21187FB450DC, nan, Rome Italy, nan, a16e47f5-aa54-47fe-87e4-bb8af91a9fdd, Ennio Morricone, 553, , 0, 0, Mussolini Ultimo Atto, 197289, nan, SOBZOHA12A8C135417, S.O.S.la Fine (Reprise 2, 2144428
, 18460, 0.8260754666985954, 0.5996026426495992, ARLSF8H1187B9A76B0, nan, Oslo Norway, nan, 17167af8-c1da-45cc-bba2-9d23f068b7a3, Dimmu Borgir, 7454, , 0, 0, In Sorte Diaboli (Deluxe), 265245, 0.6562809582390519, SOHTGJW12A58A7D7D3, The Fundamental Alienation, 2851254
, 213780, 0.6273758340704144, 0.3646299080219927, ARSTXTP1187B99BD43, nan, , nan, f61cb5d3-795e-40fe-bb50-984d25c04e6a, Beto Cuevas, -1, , 0, 0, La Mujer De Mi Hermano: Music Inspired by the Film, 240748, 0.5729201479465231, SOIKXDG12A8C13E7E1, Mentira, 2994270
, 495592, 0.3512692911825123, 0.0, AR1PQYO1187B98BEC9, nan, , nan, db315e6a-06c4-43a2-a6bb-8d0e800838ac, Hélio Ziskind, 84049, , 0, 0, Coração de 5 Pontas, 682598, nan, SOJCYIP12AC3DFA13C, Telê, 7591345
, 16313, 0.6013057514861917, 0.3636756770511417, ARDPTGD1187B9AD361, 36.87652, Sikeston MO, -89.58828, 097c86bc-b2b6-4791-833b-39b5385fe3e6, Brand X, 88169, , 0, 0, Morrocan Roll, 23102, 0.6248335335556564, SODLHUG12A6D4F7BB7, Hate Zone, 240772
, 7873, 0.5271851582563825, 0.3400800143022967, ARBLIP81187B98BE0C, 18.11526, Jamaica, -77.27348, 67919668-0060-4097-9687-8af0ed1df3da, Judy Mowatt, 108399, , 0, 0, Only A Woman, 597487, 0.0, SOOFXBB12A8C137FF8, Trade Winds, 6631588
, 4839, 0.5828046937905624, 0.44866907394031896, AR0B1CH1187FB3A824, 34.56398, Benton Arkansas, -92.58685, 9fb7fe77-4e8b-4cbd-ba8f-84bcd80a24bc, Charlie Rich, 2190, , 0, 0, The Complete Hi Recordings of Charlie Rich, 375651, nan, SOMKDZN12A8C144D1E, Only Me, 4179444
, 16843, 0.6168963856681389, 0.4165039463700261, ARKETDZ1187B9B2566, 50.82607, Sch�erg Germany, 7.28021, 191cba6a-b83f-49ca-883c-02b20c7a9dd5, Marlene Dietrich, 20293, , 0, 0, Lili Marlene, 458165, 0.3552855364230894, SOCOQSE12A8C13D17B, No Love No Nothing, 5099733
, 3180, 0.6151068464217128, 0.3456102035553218, ARK30AI1187FB3C777, 40.71455, NY - Upstate NY, -74.00712, fdefb292-50fc-4794-b36b-14be4c1d46fe, Dive, 27246, , 0, 0, Stills, 305169, 0.26586104921065007, SOKQDCA12A8C13CDEF, Contact, 3430002
, 317186, 0.40885047478141634, 0.3389928026035713, ARIXB7T1187B9AB215, nan, , nan, 37d131d3-1639-4ae3-b642-eb786a15f16a, Intars Busulis, 162320, , 0, 0, Eurovision Song Contest 2009, 422489, 0.4348380902608562, SOIBRMZ12AB018AEF4, Probka (Latvia), 4710002
, 97840, 0.4950666609736366, 0.37217987785740625, ARFONSP11F50C4D175, nan, , nan, , Michael Bloomfield, 14546, , 0, 0, If You Love These Blues_ Playem As You Please, 455287, 0.2884816426560289, SOKUHGH12AB017FB12, I Must See Jesus, 5062340
, 189077, 0.32570077099924793, 0.37383289436536393, ARHNMEZ11F50C4706C, 35.83073, Tennessee, -85.97874, c926a04a-df7f-43b0-8e5b-8976ab4d3e8f, Karen Peck And New River, 83819, , 0, 0, The Best Of Karen Peck And New River, 74893, 0.25187173663342577, SOJFRZB12A6D4F92E2, Feels Good To Be Free, 772766
, 14682, 0.558601919646858, 0.40062430869163634, AREU6JB1187B9911D4, 30.9742, Louisiana, -91.52382, c7965f54-23f3-4af2-82e9-3894ff2cb609, Virtuoso, 62804, , 0, 0, Virtuoso, 476276, nan, SOKENHI12A8C1420D3, Beautiful Maria of My Soul, 5289314
, 179454, 0.366302894628521, 0.0, ARLMRES11F4C83E1E1, 44.11559, Oregon, -120.51484, , Barbara Lusch, -1, , 0, 0, Surprisingly Good for You, 611612, 0.2538347361322313, SOHMOLH12A8C141C40, Why Dont You Do Right, 6799079
, 15815, 0.5888271005018058, 0.3796711247498673, AROUOZZ1187B9ABE51, 40.79195, New York NY [Spanish Harlem], -73.94512, dadec058-023e-498a-b1c7-776d03cc88ce, Willie Bobo, -1, , 0, 0, Lost and Found, 69254, 0.255070001544072, SOLWWCO12A58A77015, A Little Tear, 724192
, 17102, 0.39145406405090427, 0.3208501295544305, ARQC4R31187B9A0D88, nan, , nan, a470515d-d664-48e8-a183-663d951c07f4, Jo Privat, -1, , 0, 0, Dansez Avec Jo Privat, 24504, nan, SOHEORL12A6D4F7EF6, Sous Les Ponts De Paris (Valse), 258350
, 59307, 0.6231542839712871, 0.42935351499935154, ARBFDJW1187B9AD27A, 30.2676, Austin TX, -97.74298, 835cbbdd-4a59-45a9-bf37-6d2050aec2a9, The Fabulous Thunderbirds, 11233, , 0, 0, Tacos Deluxe, 609801, nan, SOLGZCP12A8C142CD0, I Cant Quit You Baby (Live) [Never Released], 6777080
, 147800, 0.4293492781842152, 0.2777899672070514, AROVSYC119B3403921, nan, , nan, d5c4d5fe-f8c0-41f5-aed5-48a3760cddbb, Gus Viseur, -1, , 0, 0, 50 Reasons To Love Paris, 195716, 0.3646124773230826, SOXKNIV12A8C132248, Le Bal Du Ptit Jardin, 2129446
, 25, 0.8130130889348834, 0.5485336545339214, ARXDQJB1187FB57154, 51.50632, London England, -0.12714, 23d9d74d-c95e-46a6-be26-a6075c49747a, Faithless, 594, , 0, 0, Insomnia - The Best Of, 397816, 0.636145536057906, SOLITMH12A58A78F01, Six, 4422288
, 37187, 0.437387027789835, 0.3257178029642499, ARFQ3191187B98AD2E, 39.76618, Indiana, -86.44105, 5ea8d4f3-612d-4b65-b008-bcd72c655183, Marion Harris, 32060, , 0, 0, The Age Of Style - Hits of the 30s, 50737, nan, SOEIZWQ12A6D4F8E21, Would You Like To Take A Walk?, 531427
, 22402, 0.4258833216131893, 0.31364777110715686, ARPFKK81187B99878D, 39.14465, Ramsey Fayette County IL, -89.10827, 52889ea9-1c52-487e-95a4-8c53f8322ca2, Tex Williams, 98091, , 0, 0, Smokin Hits, 663511, nan, SOHDMZZ12AB018AC70, Smoke! Smoke! Smoke! (That Cigarette), 7355215
, 8293, 0.8392753929272774, 0.5507620846559074, AR6XPWV1187B9ADAEB, nan, Seattle WA, nan, 67f66c07-6e61-4026-ade5-7e782fad3a5d, Foo Fighters, 631, , 0, 0, Razor, 307285, nan, SOVFDZT12A8C140710, Razor, 3469739
, 241, 0.6066112636280024, 0.44136658534263323, AR7WGYZ1187FB3CAB0, nan, , nan, 47c8a452-4efb-45b4-a0d3-df506dbe42b2, Wang Chung, -1, , 0, 0, 80s Triple Set, 398, 0.7850250920460116, SODNQJO12A6310F970, Dance Hall Days, 3728
, 87706, 0.4881608522187595, 0.29911257953883963, ARO1NHM1187B9B9D27, nan, , nan, f8baa848-8d5f-4151-b837-0d1dff59deb7, Los Solitarios, -1, , 0, 0, 12 Grandes exitos Vol. 1, 131960, 0.23571422953889082, SOZUQAZ12A81C21E0D, Verdad Amarga, 1368100
, 29168, 0.4905864018711718, 0.35102262079534835, ARQMYTM1187FB4678C, 36.06899, Greensboro NC, -79.7947, f0b3af36-a38b-4e5e-bf9a-d25ae11ca741, Josh White, 7521, , 0, 0, Josh White Vol. 1 1929-1933, 174703, 0.0, SOCIFJJ12A8C13F98C, This Heart Of Mine, 1873427
, 38573, 0.5127402263276489, 0.301246881415998, ARHCERP1187B9912A5, nan, , nan, 2fa7f0b7-2686-4e80-a75a-762f65ba9fe2, Glen Washington, -1, , 0, 0, Vibes, 818087, nan, SOJFIUP12AB0187346, Your Love, 9038174
, 493650, 0.22172607818607498, 0.28240219935191896, ARSS1OZ1187FB54440, nan, , nan, 9759cd1e-7270-4c2c-9dbe-3c513d5b3781, Mons Leidvin Takle, -1, , 0, 0, Navnet Jesus, 715295, nan, SORRHKT12AB0186469, Blott En Dag, 7934002
, 20912, 0.8440395322273969, 0.5243789875148084, ARUSOMY1187FB4D3B4, nan, Pittsburgh PA, nan, b88f21a7-a1b9-48fd-bbc4-ae758026f17f, Anti-Flag, 8398, , 0, 0, Underground Network, 226814, 0.5943624888400596, SOPRNQZ12A58A7B8E5, Spazs House Destruction Party, 2496105
, 188694, 0.564710159052268, 0.4159376408281591, ARYZV2X1187B997BE7, nan, California - LA, nan, b6f93b66-30e7-4b9b-a70b-4fb82f8cb24c, Chris Standring, -1, , 0, 0, Groovalicious, 819293, 0.5114243256864599, SOJGCBK12AB01884D3, Say What!?!, 9048939
, 92693, 0.5729433958023782, 0.4358082848637359, ARR46IW1187FB51C2E, nan, , nan, b1ea49d6-e25b-4675-9104-8329442c3e9e, Nicholas Hooper, -1, , 0, 0, Harry Potter And The Order Of The Phoenix Original Motion Picture Soundtrack, 117369, 0.0, SOQCUBJ12A8C13FEC6, The Sirius Deception (Album Version), 1208504
, 380662, 0.43788950307317964, 0.3099016828429698, ARP2TO91187B9913EA, 29.95369, New Orleans LA, -90.07771, bdc4daaf-b379-4520-8223-cc9649bddb21, Angélica María, 20649, , 0, 0, Las Numero 1 De Angelica Maria, 514965, nan, SOCMBTX12AB0181E7E, Una Sopita De Tu Propio Chocolate, 5704021
, 909, 0.7653570130635742, 0.7551499130578622, ARGVJPK1187B9909EA, nan, , nan, 12be5b16-915f-44bc-978a-8ddfab235b79, Josh Groban, 115101, , 0, 0, Awake Live, 228741, 0.5205265108827344, SOPMFLZ12A6D4F9D3A, Mai [Live], 2502728
, 158235, 0.6364189476344927, 0.46549967912041307, ARQI60P1187FB464C9, 42.98689, London Ontario Canada, -81.24621, 8d0acf0e-c099-49ac-b4b3-d57ca9eb2561, The Ocean, 179018, , 0, 0, Heliocentric, 780297, 0.6264642401853926, SOHFNIA12AC4689741, Catharsis Of A Heretic, 8634866
, 159605, 0.4304529611441741, 0.335469461590953, ARYHPHB12131B4B793, 34.05349, California - LA, -118.24532, , Peppermint Creeps, 149135, , 0, 0, Cover Up, 211003, nan, SOOFGYY12A8C13A8DF, Bastard, 2294602
, 7517, 0.5525758760869804, 0.522822342055758, AR58ZXX1187FB572F2, nan, , nan, 03647192-f55b-42b2-9a74-db28fcae8fd1, Kardinal Offishall / Keri Hilson, -1, , 0, 0, R&B In The Mix, 504793, nan, SOLFTJF12AB0183000, Numba 1 (Tide Is High), 5585719
, 49992, 0.7963370594985002, 0.5829215764506247, ARSW5F51187FB4CFC9, nan, Seattle WA, nan, 4bd95eea-b9f6-4d70-a36c-cfea77431553, Alice In Chains, 65, , 0, 0, Jar of flies / Facelift / Dirt, 290005, 0.860070193742392, SOGDLTS12A8C135A9B, Sickman, 3252991
, 359508, 0.03450643591320814, 0.0, ARYGMNP11F4C843096, nan, , nan, , M Sane, -1, , 0, 0, Pimpin N Panderin, 493539, nan, SOPJETO12AB017BDAF, Unda Da Influence (Snippets), 5466440
, 294223, 0.5708253226408206, 0.40358823765010066, ARZFRQM1187B9A9772, nan, , nan, 17be2a06-5295-43ca-a363-c683b562df72, Vanessa Daou, -1, , 0, 0, Zipless (Deluxe), 609053, 0.52549711888017, SOSFJWB12AB018906D, Smoke, 6767773
, 273143, 0.5297948618024071, 0.3282365836777532, AR5C6M11187B9AC877, nan, New Brunswick NJ, nan, 04421fd3-f39a-45a1-b1b7-5f7b3665cf84, The Grip Weeds, 45124, , 0, 0, Summer of a Thousand Years, 553262, nan, SOKYCTE12AB0185FE3, Melancholia, 6116868
, 103923, 0.590818773038747, 0.4209454860338134, ARRW6DJ1187FB50A67, 40.71455, New York NY, -74.00712, 6221313c-ac91-4277-b26e-e0c40be1b81b, Pacha Massive, -1, , 0, 0, If You Want it, 619744, nan, SOOGLXF12AF729E2D7, Take The Wheel, 6883123
, 488191, 0.25725152169122895, 0.138461596356064, ARO7IJV1187FB5BFAD, nan, , nan, 16012d28-26ec-4f71-9da0-c629a5e9b0f6, Oeschs die Dritten, -1, , 0, 0, Jodelzauber, 660019, 0.0, SOQWDSR12AB01850B6, Der weisse Mond von Maratonga, 7314685
, 1258, 0.1135429332778124, 0.3128277665798783, ARW74FW1187FB554AD, nan, , nan, d5394ea5-1a8b-4af7-b4c2-812ed390b81f, THE COOKIES, -1, , 0, 0, The Dimension Dolls, 65452, 0.4051157216913865, SOTWAJH12A6D4FA397, Chains (LP Version), 682535
, 623, 0.5673132241223214, 0.5800131829395042, ARAIABB1187B9AC6E2, nan, Paddington London England, nan, f053ae01-dae6-4aae-9883-e8c279fdbef4, Seal, 1408, , 0, 0, Best 1991 - 2004, 1656, 0.3651438041452445, SOCLPMP12A81C2354B, Prayer For The Dying (Album Version), 1377159
, 52701, 0.6339327257785367, 0.41652939963732327, ARB4ZRM1187B993147, nan, , nan, 5074ddf4-3d57-49d9-a0b8-c36afe60a475, Dark Fortress, 136029, , 0, 0, Eidolon, 739282, nan, SOUXWAB12A5891DAB9, The Silver Gate, 8190460
, 45281, 0.43002498682970675, 0.35303405577540575, ARBH0MS1187FB36311, nan, , nan, afb8d624-52d7-4a72-8d0b-62fff3e29f79, Sir Neville Marriner, 61257, , 0, 0, Respighi: Ancient Airs and Dances, 148194, nan, SOOZPUG12A8C132EDD, Ancient Airs and Dances (1996 Digital Remaster)_ Suite No. 2: III.  Campanae parisienses (anon.) - Aria (Marin Mersenne), 1542943
, 669, 0.8474517132179911, 0.779968004597178, ARPAAHK1187B9ABB00, 49.26044, Hanna Alberta Canada, -123.11403, bc710bcf-8815-42cf-bad2-3f1d12246aeb, Nickelback, 1168, , 0, 0, All The Right Reasons, 112186, 0.4191057802027651, SOFYSKU12A8C13A72B, Follow You Home (Album Version), 2268732
, 5444, 0.6740231561759062, 0.441537878476653, AR41ESB1187FB360B1, 42.7316, BG, 25.48312, f38cd4b8-5701-4f0c-ade1-1f056ec13f11, Gloria, 39374, , 0, 0, Live, 272849, nan, SOSCKDQ12A81C22BA4, If Music Be The Food Of Love, 3069287
, 100439, 0.4505621331156311, 0.29145182123693636, AR37E341187B989A3E, 36.06899, GREENSBORO North Carolina, -79.7947, 96aa3723-37d7-40df-b30f-6a25d9e97939, Wilshire, 10019, , 0, 0, New Universe, 290943, 0.4952936212921635, SOGFHXF12A8C136B2A, Special, 3264523
, 112027, 0.4882373664134809, 0.36735534360917704, AR2FJV21187B98EBE3, 35.83073, Tennessee, -85.97874, e6aa03cb-8dde-49bf-84e5-24816f1e8821, Legacy Five, 99122, , 0, 0, Monuments, 249613, nan, SOUZRAZ12A8C13835F, Out Of My Darkness, 2777978
, 35321, 0.5410334266884267, 0.42380844353697666, ARQQP3Z1187FB5707B, 53.55334, Hamburg Germany, 9.99245, 9d0828bc-702d-4c89-b66f-4954958b8e11, Bert Kaempfert And His Orchestra, -1, , 0, 0, The Collection, 382315, 0.3231121208952123, SOKFCJJ12A67ADA72B, Wheeling Free, 4242634
, 32586, 0.6038827924392042, 0.39428262114457113, ARRZZRW1187B9A06E3, nan, , nan, 550508e3-efae-47de-83cc-e50cc471d7e4, Rachel Portman, 14016, , 0, 0, The Sisterhood of the Traveling Pants 2, 313944, 0.3135621142479342, SOXKUGL12A8C142BB9, Bridget, 3550933
, 1270, 0.8648678420923306, 0.7660761644197827, ARKR75V1187FB3D4D5, nan, New Jersey, nan, c07f0676-9143-4217-8a9f-4c26bd636f13, My Chemical Romance, -1, , 0, 0, The Black Parade, 45717, 0.4348380902608562, SOLEETW12A6D4FB2FE, House Of Wolves (Album Version), 487887
, 1299, 0.8453733038122141, 0.5344297136566577, ARRXG5Y1187B9AA016, nan, ABD, nan, 3a212655-d7d5-4570-9d31-4b7b1ef02629, G-Unit, -1, , 0, 0, T.O.S. (Terminate On Sight), 266372, 0.2284737297775099, SOLYAYO12A8C13C04D, I Dont Want To Talk About It, 2894616
, 7163, 0.6868116168133814, 0.44387567634355013, AR3TG3X1187FB4D577, 52.51607, Berlin Germany, 13.37698, fe404dd9-09b2-4ac8-a0e5-8da1c4027061, Atari Teenage Riot, -1, , 0, 0, Live at Brixton Academy 1999, 505465, 0.39200877147130697, SOIQQIX12AB018827D, Live At Brixton Academy 1999, 5592725
, 60986, 0.543971486595895, 0.3586856662337679, ARWF1KM1187B9908CA, nan, , nan, dbec3b6d-a3f6-410b-9fc5-5cf62008c598, Spliff, 26856, , 0, 0, 85555, 292085, 0.4338613818786954, SOHWJYQ12A8C13658B, S.O.S., 3279679
, 26669, 0.5513111166062027, 0.357663447690192, ARW3V6T1187B9ACAC4, 48.39023, Brest France, -4.48622, b44299ef-1399-48a4-832d-899b49c1455d, Miossec, -1, , 0, 0, Finistériens, 565182, nan, SOYXFNV12AB0182DEA, Nos plus belles années, 6255638
, 5907, 0.5380848292044943, 0.3135007553703385, AR8ACFK1187B9B4063, nan, New Orleans LA, nan, 5849fa32-0283-4204-9d1b-507cfaf9d4a2, Champion Jack Dupree, 19460, , 0, 0, Champion Of The Blues, 36379, nan, SOJOMNL12A6D4F872E, Snaps Drinking Woman (LP Version), 389946
, 327871, 0.35967773986093765, 0.0, ARAZYBE1187FB38BC1, nan, , nan, aaf21e93-f511-4e5d-a758-2c79b243798a, Memphis Sheiks, -1, , 0, 0, Slow-Cooked Pig Meat, 444582, nan, SOZBPIC12AB01813B0, Ramblin On My Mind, 4937736
, 17428, 0.8926886114037278, 0.830356766356765, ARXOTQH1187FB57084, nan, Fairfax California, nan, e1009244-1bf4-4a4c-889e-0db83b9be08f, Chris Brown, 2729, , 0, 0, Talking Drum, 88726, nan, SOWMUUZ12A8C133F2A, Talking Drum (Isea 95), 936142
, 106145, 0.7411952394747722, 0.3957935459099355, ARA6BH81187B98F3AF, nan, , nan, 8a7a4e72-a099-425f-8238-80706fc1c746, Modeselektor, -1, , 0, 0, In Loving Memory, 134855, 0.495123935877674, SOMXWZX12A58A7B385, We Do It Too, 1395396
, 33942, 0.0, 0.2515999237274326, ARIIUJC122988F51F6, nan, , nan, ac240099-5a85-430e-9132-a29b93ae3a45, Starless & Bible Black, -1, , 0, 0, Starless & Bible Black, 473152, 0.21508031850922793, SOSHWJO12A8C141A67, Hermione, 5257189
, 7063, 0.6118014714600088, 0.39904208143240477, AR9ILJF1187B9B80ED, 33.89275, Beirut Lebanon, 35.48527, a2dc0b52-1057-447f-89db-818acab15299, Gabriel Yared, 14082, , 0, 0, Azur et Asmar, 592680, 0.21204540548371908, SOBBSEY12A67ADB9AA, La clé parfumée, 6572001
, 139585, 0.4099894915499974, 0.240551990468017, ARPV8QO1187B98B77F, nan, , nan, 97a0f0bc-8113-41f2-bd2a-2a42338d7a21, DJ Taz, 86009, , 0, 0, Worldwide, 184098, nan, SOKSVLC12A8AE47DAD, C.O.G. To The ATL, 1991735
, 5897, 0.6439825914925877, 0.40662621742204, ARM4J201187B9B8B3B, -34.60852, Buenos Aires Argentina, -58.37354, 3abc3eb1-7318-41d2-a52b-cbe14a14d8a0, Gustavo A. Santaolalla, 6012, , 0, 0, Ronroco, 8997, 0.5996603576264808, SOSNZMS12A58A791D0, La Vuelta, 91443
, 323208, 0.36347553470080324, 0.0, ARBY23A1187B9A82E4, nan, , nan, 92d0242d-c47d-4e2b-915d-4f875a07c91f, Naseebo Lal_ Arif Lohar, 149466, , 0, 0, Taqdeer Dee Pencil, 817855, nan, SOLQMCQ12AB018E469, Mar gaye te sada naal, 9035460
, 281087, 0.36987695823196864, 0.2800618575440023, ARZUZYU12086C17110, nan, , nan, 138f6820-13c1-47b0-8937-5919ba02af12, Widespread Bloodshed, -1, , 0, 0, Split CD, 363506, nan, SODNYLM12AB0180D14, Wepons Of Mass Deception (Album), 4052564
, 252034, 0.4480253455381388, 0.39362217173199315, AR7CCS31187B98C531, nan, , nan, b680492b-1c40-4a57-845e-4d1e57f2f0f5, Tom Barabas, -1, , 0, 0, Tom Barabas Live, 485210, 0.5797287486139356, SOAUNDO12AB017BFF8, More Than Words, 5383932
, 14248, 0.7863591368360506, 0.42041261759961973, ARVZWQ31187B9B8946, 34.05349, LA / NYC, -118.24532, 03098741-08b3-4dd7-b3f6-1b0bfa2c879c, Liars, 33463, , 0, 0, Drums Not Dead, 29387, nan, SONEAJZ12B0CEB476A, A Visit From Drum, 324314
, 18676, 0.8405904383361571, 0.5465451619554416, AR7GUNF1187B990CCF, 35.2225, Charlotte NC, -80.83754, 1870fb43-50f1-4660-a879-bb596d1519b6, Between The Buried And Me, -1, , 0, 0, The Anatomy Of, 128139, 0.5883858434913525, SOCKCXC12A6D4FD052, Geek USA (Album Version), 1322940
, 94745, 0.794331284495354, 0.6506658682742238, ARQRQRA12131B4B5A8, nan, , nan, fa7b9055-3703-473a-8a09-adf2fe031a24, Cake, 290, , 0, 0, Prolonging the Magic, 296611, nan, SOLUABP12AF72A2CD2, Alpha Beta Parking Lot, 3335585
, 385731, 0.36052101152613164, 0.2799760250330418, ARRPFCU1187FB5402E, nan, , nan, d9cc01f4-e06f-498d-93ce-057335b4aee0, Oldelaf et Monsieur D, -1, , 0, 0, Dernière Chance dêtre disque dor (Edition Spéciale: nouvel album + best of 5 titres), 524019, nan, SOGEONB12A8C1429C7, La fête à la prison, 5789951
, 9826, 0.7291494406802604, 0.5222778974185658, AR8ZQ9T1187FB56FE5, nan, Miami Florida, nan, ea38b4ff-86f2-4672-ac62-77a43ebc7a72, Goldfinger, 2254, , 0, 0, Stomping Ground, 300031, 0.651523156569702, SOGOBGK12AF72A633B, Forgiveness, 3367575
, 361046, 0.4811636826283063, 0.3623717208148473, ARP6RUO1187FB3F1CF, nan, , nan, 487904ff-d3ef-477e-813a-c27548bc0570, The Embarrassment, -1, , 0, 0, Blister Pop, 487339, 0.2030089159814207, SOWABTJ12AB0182291, Song For Val, 5403654
, 297174, 0.6949834090734855, 0.42978028579125227, AR189B91187B9B8D9C, nan, , nan, 979d01bc-a4da-4c80-8cc1-be40bd35cd5e, Gustavo Cerati, 14290, , 0, 0, Siempre Es Hoy/Reversiones, 550709, 0.5689645826079971, SOKHDOO12AB01825E3, Amo Dejarte Asi, 6089180
, 292509, 0.5069024997570006, 0.3487366981482638, ARQZY2A1187B9B7604, nan, , nan, b58cf0ab-c421-4628-8989-b4aa12e8ed76, Erja Lyytinen, 147079, , 0, 0, Voracious Love, 798891, 0.4051157216913865, SOIZDTU12AB01840C5, Soul Of A Man, 8835416
, 346172, 0.5107945770326273, 0.3941275766079933, ARETCTY1187FB4C033, nan, , nan, b275c531-fa38-4ecb-a0a7-fb4a30ea3613, LORE, -1, , 0, 0, The Exponential Truth, 761443, 0.0, SORMDIB12AB018C316, Pluvialus, 8428730
, 192910, 0.41838181163382604, 0.32078993501601744, ARPEJMN11F4C84080E, 38.00335, Virginia, -79.77127, , New Roanoke Jug Band, -1, , 0, 0, A Pretty Gals Love, 250395, nan, SOLPNNU12A8C13CA04, Cold Icy Floor, 2932603
